year,ac_no,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,position
2026,66,Dhrubajoti Saha,MALE,38.0,SC,CPI(M),41770,174,41944,20.51,3
2026,66,Mander Kanti Mondal,MALE,50.0,SC,INC,10955,54,11009,5.38,4
2026,66,Jadab Das,MALE,34.0,SC,AJUP,875,1,876,0.43,5
2026,66,Saileswar Mondal,MALE,33.0,SC,BSP,687,0,687,0.34,6
2026,66,Bhuban Mohan Saha,MALE,33.0,SC,IND,676,1,677,0.33,7
2026,66,Rajen Mehana,MALE,43.0,SC,IND,629,0,629,0.31,8
2026,66,Manik Kumar Das,MALE,44.0,SC,IND,613,0,613,0.3,9
2026,67,Sukhen Kumar Bagdi,MALE,60.0,SC,BJP,91128,533,91661,48.52,1
2026,67,Protima Rajak,FEMALE,48.0,SC,TMC,69005,356,69361,36.72,2
2026,67,Sanjit Das,MALE,45.0,SC,INC,18354,86,18440,9.76,3
2026,67,Ananda Das Bagdi,MALE,69.0,SC,RSP,2628,19,2647,1.4,4
2026,67,Rakesh Bagdi,MALE,33.0,SC,IND,1274,1,1275,0.67,5
2026,67,Sunita Konai,FEMALE,30.0,SC,IND,869,2,871,0.46,6
2026,67,Prosenjit Hazra,MALE,31.0,SC,BSP,770,3,773,0.41,7
2026,67,Shasthi Charan Mal,MALE,76.0,SC,AJUP,730,1,731,0.39,8
2026,67,Radhikanath Bagdi,MALE,31.0,SC,IND,658,0,658,0.35,9
2026,68,Gargi Das Ghosh,FEMALE,61.0,GENERAL,BJP,72590,765,73355,36.78,1
2026,68,Apurba Sarkar (david),MALE,62.0,GENERAL,TMC,62490,530,63020,31.6,2
2026,68,Shamim Rana,MALE,47.0,GENERAL,INC,31009,151,31160,15.62,3
2026,68,Mesbahul Islam Khan,MALE,41.0,GENERAL,AIMIM,22946,30,22976,11.52,4
2026,68,Syed Azizur Hossain (nashim),MALE,49.0,GENERAL,IND,1623,0,1623,0.81,5
2026,68,Rejaul Karim,MALE,60.0,GENERAL,CPI,1509,21,1530,0.77,6
2026,68,Rajkumar Mondal,MALE,38.0,GENERAL,IND,872,1,873,0.44,7
2026,68,Ashis Das,MALE,33.0,SC,IND,579,0,579,0.29,8
2026,68,Pratap Das,MALE,46.0,GENERAL,BSP,516,0,516,0.26,9
2026,68,Gokul Hazra,MALE,56.0,SC,IND,393,1,394,0.2,10
2026,68,Srikanta Das,MALE,42.0,GENERAL,SUCI,234,3,237,0.12,11
2026,68,Abhijit Halder,MALE,30.0,SC,IND,153,0,153,0.08,12
2026,68,Sakshi Gopal Deb,MALE,71.0,SC,AMB,108,4,112,0.06,13
2026,69,Mustafijur Rahaman (suman),MALE,45.0,GENERAL,TMC,90392,478,90870,42.38,1
2026,69,Anamika Ghosh,FEMALE,38.0,GENERAL,BJP,59690,427,60117,28.04,2
2026,69,Azheruddin Md (sizar),MALE,45.0,GENERAL,INC,51106,215,51321,23.93,3
2026,69,Nowfal Md Safiulla ( Albert),MALE,38.0,GENERAL,RSP,3588,16,3604,1.68,4
2026,69,Anowar Hossain Molla,MALE,68.0,GENERAL,IND,2203,1,2204,1.03,5
2026,69,Vivekananda Ghosh,MALE,51.0,GENERAL,IND,1264,1,1265,0.59,6
2026,69,Jinnatun Nahar Gulsan Begam,FEMALE,58.0,GENERAL,CPI(ML)(L),1060,7,1067,0.5,7
2026,69,Abu Kowsar Malek Ismile,MALE,48.0,GENERAL,IND,936,0,936,0.44,8
2026,69,Ajay Rano,MALE,43.0,GENERAL,BSP,893,3,896,0.42,9
2026,69,Badan Ghosh,MALE,69.0,GENERAL,AMB,522,2,524,0.24,10
2026,70,Humayun Kabir,MALE,63.0,GENERAL,AJUP,123266,270,123536,51.62,1
2026,70,Bapan Ghosh,MALE,37.0,GENERAL,BJP,64092,568,64660,27.02,2
2026,70,Ataur Rahaman,MALE,38.0,GENERAL,TMC,41429,289,41718,17.43,3
2026,70,Jillu Sk,MALE,63.0,GENERAL,INC,4050,51,4101,1.71,4
2026,70,Babar Ali,MALE,63.0,GENERAL,SUCI,1484,6,1490,0.62,5
2026,70,Tushar Kanti Chatterjee,MALE,67.0,GENERAL,WBSP,743,5,748,0.31,6
2026,70,Ajarul Mollick,MALE,30.0,GENERAL,MCI,708,1,709,0.3,7
2026,70,Humayun Kabir,MALE,32.0,GENERAL,IND,699,0,699,0.29,8
2026,71,Bharat Kumar Jhawar,MALE,75.0,GENERAL,BJP,72020,852,72872,31.88,1
2026,71,Rabiul Alam Chowdhury,MALE,66.0,GENERAL,TMC,59265,399,59664,26.1,2
2026,71,Shoaib Ahmed,MALE,32.0,GENERAL,AJUP,46676,33,46709,20.43,3
2026,71,Md Saharuddin Sk,MALE,49.0,GENERAL,INC,39741,221,39962,17.48,4
2026,71,Lockman Hakim,MALE,76.0,GENERAL,SUCI,3072,3,3075,1.35,5
2026,71,Rajesh Ghosh,MALE,54.0,GENERAL,RSP,2818,41,2859,1.25,6
2026,71,Md Ismail,MALE,28.0,GENERAL,BSP,982,1,983,0.43,7
2026,71,Md Safiur Rahman Biswas,MALE,46.0,GENERAL,IND,685,3,688,0.3,8
2026,72,Subrata Maitra (kanchan),MALE,59.0,GENERAL,BJP,89359,1729,91088,40.62,1
2026,72,Adhir Ranjan Chowdhury,MALE,70.0,GENERAL,INC,72438,1102,73540,32.79,2
2026,72,Naru Gopal Mukherjee,MALE,46.0,GENERAL,TMC,49116,470,49586,22.11,3
2026,72,Sukbor Molla,MALE,41.0,GENERAL,AJUP,4204,3,4207,1.88,4
2026,72,Sahabuddin Mallik,MALE,51.0,GENERAL,IND,892,1,893,0.4,5
2026,72,Santosh Biswas,MALE,73.0,SC,BSP,762,4,766,0.34,6
2026,72,Abul Kasem Sk,MALE,70.0,GENERAL,CPI(ML)(L),673,6,679,0.3,7
2026,72,Dilip Das,MALE,58.0,GENERAL,SUCI,578,6,584,0.26,8
2026,72,Paritosh Kundu,MALE,54.0,GENERAL,IND,490,3,493,0.22,9
2026,72,Riki Maitra,MALE,31.0,GENERAL,IND,487,0,487,0.22,10
2026,72,Utpal Kundu,MALE,45.0,GENERAL,IND,265,0,265,0.12,11
2026,72,Rajib Chatterjee,MALE,45.0,GENERAL,BLRP,168,1,169,0.08,12
2026,72,Mamata Bibi,FEMALE,51.0,GENERAL,JSTDVPMTP,152,0,152,0.07,13
2026,73,Niamot Sheikh,MALE,75.0,GENERAL,TMC,80007,331,80338,34.14,1
2026,73,Bijoy Sekh,MALE,37.0,GENERAL,AJUP,67629,44,67673,28.76,2
2026,73,Tanmoy Biswas,MALE,38.0,GENERAL,BJP,31909,148,32057,13.62,3
2026,73,Zamir Molla,MALE,55.0,GENERAL,CPI(M),29973,82,30055,12.77,4
2026,73,Mousumi Begum,FEMALE,56.0,GENERAL,INC,13040,36,13076,5.56,5
2026,73,Abu Syeed Khandoker,MALE,61.0,GENERAL,SUCI,3610,14,3624,1.54,6
2026,73,Riyajul Islam Khan,MALE,68.0,GENERAL,IUML,2725,0,2725,1.16,7
2026,73,Mousumi Khatun,FEMALE,31.0,GENERAL,IND,1960,0,1960,0.83,8
2026,73,Bijoy Mondal,MALE,29.0,GENERAL,IND,968,1,969,0.41,9
2026,73,Krishna Prosad Biswas,MALE,64.0,GENERAL,IND,811,2,813,0.35,10
2026,73,Rafikul Islam,MALE,35.0,GENERAL,IND,706,0,706,0.3,11
2026,74,Humayun Kabir,MALE,63.0,GENERAL,AJUP,86389,74,86463,39.02,1
2026,74,Rana Mandal,MALE,46.0,GENERAL,BJP,58224,296,58520,26.41,2
2026,74,Sahina Momtaz Khan,FEMALE,60.0,GENERAL,TMC,51599,268,51867,23.41,3
2026,74,Matiur Rahaman,MALE,49.0,GENERAL,INC,15886,123,16009,7.22,4
2026,74,Abdus Salam,MALE,41.0,GENERAL,SUCI,2047,8,2055,0.93,5
2026,74,Habibur Rahaman Mondal(sohel),MALE,32.0,GENERAL,RSP,1781,19,1800,0.81,6
2026,74,Humayun Kabir Sekh,MALE,43.0,GENERAL,IND,1303,2,1305,0.59,7
2026,74,Suraj Sk,MALE,31.0,GENERAL,BLRP,971,0,971,0.44,8
2026,74,Ramij Raja Biswas,MALE,37.0,GENERAL,IND,867,0,867,0.39,9
2026,74,Motiur Rahaman Munshi,MALE,38.0,GENERAL,IND,624,1,625,0.28,10
2026,75,Md. Mostafijur Rahaman,MALE,46.0,GENERAL,CPI(M),107575,307,107882,41.85,1
2026,75,Humayun Kabir,MALE,64.0,GENERAL,TMC,91343,243,91586,35.53,2
2026,75,Begam Sahanaj,FEMALE,56.0,GENERAL,INC,30381,72,30453,11.81,3
2026,75,Nandadulal Pal,MALE,59.0,GENERAL,BJP,13064,116,13180,5.11,4
2026,75,Md. Mosharaf Hossain,MALE,54.0,GENERAL,AJUP,7388,4,7392,2.87,5
2026,75,Mustafijur Rahaman,MALE,35.0,GENERAL,IND,1372,1,1373,0.53,6
2026,75,Ayesha Siddiqua,FEMALE,42.0,GENERAL,SUCI,1190,1,1191,0.46,7
2026,75,Sahanaj Begam,FEMALE,45.0,GENERAL,IND,994,0,994,0.39,8
2026,75,Soyaib Ansary,MALE,43.0,GENERAL,IND,810,0,810,0.31,9
2026,75,Mustak Ahmed,MALE,42.0,GENERAL,IND,500,0,500,0.19,10
2026,75,Kalu Mondal,MALE,56.0,GENERAL,MCI,483,0,483,0.19,11
2026,75,Md Salauddin,MALE,53.0,GENERAL,INL,471,4,475,0.18,12
2026,75,Safar Ali Biswas(robi),MALE,30.0,GENERAL,BLRP,264,0,264,0.1,13
2026,76,Babar Ali,MALE,32.0,GENERAL,TMC,88318,366,88684,35.01,1
2026,76,Ianus Ali Sarkar,MALE,71.0,GENERAL,CPI(M),66921,247,67168,26.52,2
2026,76,Naba Kumar Sarkar,MALE,64.0,SC,BJP,51377,316,51693,20.41,3
2026,76,Abdur Razzak Molla,MALE,66.0,GENERAL,INC,36353,77,36430,14.38,4
2026,76,Habibur Rahaman,MALE,42.0,GENERAL,AJUP,4745,8,4753,1.88,5
2026,76,Subir Kumar Sarkar,MALE,51.0,GENERAL,AMB,982,1,983,0.39,6
2026,76,Md Hasim Biswas,MALE,49.0,GENERAL,IND,858,2,860,0.34,7
2026,76,Asadul Sk,MALE,35.0,GENERAL,INL,720,1,721,0.28,8
2026,76,Enamul Haque,MALE,65.0,GENERAL,SUCI,667,2,669,0.26,9
2026,77,Samarendranath Ghosh,MALE,54.0,GENERAL,BJP,104077,1157,105234,43.68,1
2026,77,Soham Chakraborty,MALE,42.0,GENERAL,TMC,94378,671,95049,39.45,2
2026,77,Prabhas Majumdar,MALE,57.0,GENERAL,CPI(M),19215,119,19334,8.03,3
2026,77,Pooja Parajita Roy Choudhury,FEMALE,37.0,GENERAL,INC,10814,40,10854,4.51,4
2026,77,Samsun Nahar Khatun Sekh,FEMALE,36.0,GENERAL,AJUP,5724,9,5733,2.38,5
2026,77,Dhanapati Mondal,MALE,71.0,GENERAL,SUCI,1823,0,1823,0.76,6
2026,77,Jitendranath Halder,MALE,75.0,SC,BSP,722,6,728,0.3,7
2026,77,Samar Kumar Ghosh,MALE,61.0,GENERAL,IND,518,8,526,0.22,8
2026,77,Subrata Das,MALE,28.0,GENERAL,IND,491,4,495,0.21,9
2026,78,Subrata Kabiraj,MALE,55.0,GENERAL,BJP,110737,1401,112138,48.01,1
2026,78,Dilip Kumar Poddar,MALE,54.0,GENERAL,TMC,83140,745,83885,35.91,2
2026,78,Subodh Chandra Biswas,MALE,61.0,GENERAL,CPI(M),25418,211,25629,10.97,3
2026,78,Jamat Ali Mandal,MALE,52.0,GENERAL,AJUP,5117,17,5134,2.2,4
2026,78,Jyotirmoy Sarkar,MALE,68.0,GENERAL,INC,2360,23,2383,1.02,5
2026,78,Judhisthir Sarkar,MALE,27.0,SC,IND,1029,3,1032,0.44,6
2026,78,Najbul Ansary,MALE,37.0,GENERAL,SUCI,896,2,898,0.38,7
2026,78,Arabinda Biswas,MALE,65.0,SC,BSP,589,10,599,0.26,8
2026,78,Samar Kumar Biswas,MALE,71.0,GENERAL,IND,578,0,578,0.25,9
2026,78,Milan Sarkar,MALE,34.0,GENERAL,IND,390,0,390,0.17,10
2026,79,Rukbanur Rahman,MALE,57.0,GENERAL,TMC,88648,593,89241,41.58,1
2026,79,Anima Dutta,FEMALE,41.0,GENERAL,BJP,77187,600,77787,36.24,2
2026,79,Md Samsur Ali Mallick,MALE,53.0,GENERAL,AISF,34435,149,34584,16.11,3
2026,79,Haydar Ali Mondal,MALE,52.0,GENERAL,AJUP,3394,5,3399,1.58,4
2026,79,Hamidul Haque,MALE,76.0,GENERAL,INC,2988,33,3021,1.41,5
2026,79,Anarul Haque Sk,MALE,54.0,GENERAL,SUCI,2212,12,2224,1.04,6
2026,79,Fajlur Rahaman Sekh,MALE,56.0,GENERAL,BSP,1039,6,1045,0.49,7
2026,79,Swapan Mondal,MALE,66.0,SC,AMB,745,2,747,0.35,8
2026,79,Abdur Rouf,MALE,44.0,GENERAL,IND,552,2,554,0.26,9
2026,80,Alifa Ahmed,FEMALE,39.0,GENERAL,TMC,88457,835,89292,40.77,1
2026,80,Bapan Ghosh,MALE,41.0,GENERAL,BJP,78358,762,79120,36.12,2
2026,80,Sabina Iyasmin Sekh,FEMALE,40.0,GENERAL,CPI(M),22660,146,22806,10.41,3
2026,80,Kechhabuddin Sekh,MALE,50.0,GENERAL,AJUP,16158,64,16222,7.41,4
2026,80,Shaikh Kabil Uddin,MALE,54.0,GENERAL,INC,4238,29,4267,1.95,5
2026,80,Sumit Ghosh,MALE,28.0,GENERAL,IND,1530,0,1530,0.7,6
2026,80,Mohiuddin Mondal,MALE,62.0,GENERAL,SUCI,1392,14,1406,0.64,7
2026,80,Arikh Akher,MALE,46.0,GENERAL,IUML,1165,2,1167,0.53,8
2026,80,Bapan Ghosh,MALE,30.0,GENERAL,IND,557,4,561,0.26,9
2026,80,Subrata Shekhar Biswas,MALE,54.0,SC,BSP,539,8,547,0.25,10
2026,81,Santanu Dey,MALE,56.0,GENERAL,BJP,99387,1213,100600,48.85,1
2026,81,Kallol Khan,MALE,72.0,GENERAL,TMC,82691,582,83273,40.44,2
2026,81,Sukla Saha,FEMALE,59.0,GENERAL,CPI(M),13619,84,13703,6.65,3
2026,81,Tahir Sekh,MALE,47.0,GENERAL,INC,3011,19,3030,1.47,4
2026,81,Jebunnessa Munshi,FEMALE,62.0,GENERAL,AJUP,1273,3,1276,0.62,5
2026,81,Masikur Rahaman Khan,MALE,48.0,GENERAL,SUCI,841,3,844,0.41,6
2026,81,Bimal Roy,MALE,48.0,SC,BSP,626,3,629,0.31,7
2026,81,Haridas Dey,MALE,60.0,GENERAL,IND,419,0,419,0.2,8
2026,81,Swadhin Choudhury,MALE,63.0,GENERAL,IND,273,0,273,0.13,9
2026,82,Jeber Sekh,MALE,49.0,GENERAL,TMC,96231,854,97085,46.06,1
2026,82,Saikat Sarkar,MALE,40.0,GENERAL,BJP,65651,654,66305,31.46,2
2026,82,Jakir Hossain Mondal,MALE,45.0,GENERAL,AISF,38220,217,38437,18.24,3
2026,82,Asif Khan,MALE,25.0,GENERAL,INC,1995,20,2015,0.96,4
2026,82,Shubhankar Rudra,MALE,27.0,GENERAL,IND,1834,2,1836,0.87,5
2026,82,Sudhangshu Sarkar,MALE,62.0,GENERAL,BSP,1035,4,1039,0.49,6
2026,82,Mozammel Hossain Mondal (bala),MALE,42.0,GENERAL,SUCI,1013,3,1016,0.48,7
2026,82,Sukla Saha (mukta),FEMALE,50.0,GENERAL,AJUP,839,1,840,0.4,8
2026,82,Utpal Ghosh,MALE,29.0,GENERAL,IND,638,1,639,0.3,9
2026,83,Tarak Nath Chatterjee,MALE,45.0,GENERAL,BJP,131049,2162,133211,65.93,1
2026,83,Somnath Dutta,MALE,45.0,GENERAL,TMC,54226,624,54850,27.15,2
2026,83,Adwaita Biswas,MALE,63.0,GENERAL,CPI(M),8142,194,8336,4.13,3
2026,83,Arghya Gon,MALE,34.0,GENERAL,INC,1484,32,1516,0.75,4
2026,83,Bidhan Halder,MALE,37.0,SC,BSP,1354,4,1358,0.67,5
2026,83,Joydip Chaudhuri,MALE,66.0,GENERAL,SUCI,1280,4,1284,0.64,6
2026,83,Amitava Nandi,MALE,47.0,GENERAL,IND,308,2,310,0.15,7
2026,84,Srutisekhar Goswami,MALE,53.0,GENERAL,BJP,107620,1011,108631,49.79,1
2026,84,Pundarikakshya Saha,MALE,70.0,GENERAL,TMC,86504,683,87187,39.96,2
2026,84,Swarnendu Sinha,MALE,42.0,GENERAL,CPI(M),15473,139,15612,7.16,3
2026,84,Samir Saha,MALE,60.0,GENERAL,INC,1447,17,1464,0.67,4
2026,84,Subhankar Haldar,MALE,35.0,SC,IND,1394,2,1396,0.64,5
2026,84,Raghunath Das,MALE,28.0,GENERAL,IND,1087,2,1089,0.5,6
2026,84,Tapas Das,MALE,46.0,SC,BSP,777,3,780,0.36,7
2026,84,Nitai Rarhi,MALE,66.0,GENERAL,IND,428,5,433,0.2,8
2026,84,Bappa Sk,MALE,44.0,GENERAL,AJUP,348,1,349,0.16,9
2026,84,Nanigopal Debnath,MALE,37.0,GENERAL,IND,224,0,224,0.1,10
2026,85,Sadhan Ghosh,MALE,48.0,GENERAL,BJP,101654,1208,102862,52.19,1
2026,85,Ujjal Biswas,MALE,72.0,GENERAL,TMC,74332,729,75061,38.09,2
2026,85,Labani Jangi,FEMALE,35.0,GENERAL,CPI(ML)(L),9371,97,9468,4.8,3
2026,85,Abdur Rahim Shaikh,MALE,43.0,GENERAL,INC,3187,32,3219,1.63,4
2026,85,Sanju Ghosh,MALE,32.0,GENERAL,IND,1507,1,1508,0.77,5
2026,85,Bomkesh Ghosh,MALE,50.0,GENERAL,IND,1359,0,1359,0.69,6
2026,85,Keya Biswas,FEMALE,27.0,SC,IND,993,5,998,0.51,7
2026,85,Susanta Kr Mondal,MALE,49.0,SC,BSP,712,5,717,0.36,8
2026,85,Ekramul Sekh,MALE,39.0,GENERAL,IND,295,2,297,0.15,9
2026,85,Prabir Dey,MALE,66.0,GENERAL,SUCI,248,2,250,0.13,10
2026,85,Ananda Modak,MALE,70.0,GENERAL,IND,225,1,226,0.11,11
2026,86,Swapan Kumar Das,MALE,62.0,GENERAL,BJP,116675,1266,117941,54.86,1
2026,86,Brajakishore Goswami,MALE,37.0,GENERAL,TMC,71854,711,72565,33.76,2
2026,86,Soumen Mahato,MALE,51.0,GENERAL,CPI(M),11387,146,11533,5.36,3
2026,86,Arindam Bhattacharya,MALE,46.0,GENERAL,IND,7178,38,7216,3.36,4
2026,86,Alok Chatterjee,MALE,68.0,GENERAL,INC,1341,24,1365,0.63,5
2026,86,Shyamal Das,MALE,64.0,GENERAL,IND,984,5,989,0.46,6
2026,86,Sourav Biswas,MALE,25.0,GENERAL,IND,632,2,634,0.29,7
2026,86,Tuhin Indra,MALE,53.0,GENERAL,IND,622,2,624,0.29,8
2026,86,Abu Hena Mostafa Kamal,MALE,50.0,GENERAL,AJUP,609,1,610,0.28,9
2026,86,Profulla Kumar Roy,MALE,52.0,SC,BSP,558,8,566,0.26,10
2026,87,Partha Sarathi Chatterjee(babu),MALE,72.0,GENERAL,BJP,127605,1441,129046,59.43,1
2026,87,Tapas Kumar Ghosh,MALE,57.0,GENERAL,TMC,70878,617,71495,32.93,2
2026,87,Debasish Chakraborty(debu),MALE,57.0,GENERAL,CPI(M),10123,157,10280,4.73,3
2026,87,Nabakumar Mondal,MALE,65.0,GENERAL,INC,1578,32,1610,0.74,4
2026,87,Pradip Sarkar,MALE,38.0,GENERAL,IND,747,3,750,0.35,5
2026,87,Sanjay Mistry,MALE,42.0,SC,BSP,660,5,665,0.31,6
2026,87,Gopal Biswas,MALE,50.0,GENERAL,IND,404,4,408,0.19,7
2026,87,Bhabadeb Biswas,MALE,72.0,SC,IND,395,1,396,0.18,8
2026,87,Shubhankar Das,MALE,38.0,GENERAL,IND,371,3,374,0.17,9
2026,87,Aparna Guha,FEMALE,58.0,GENERAL,SUCI,267,2,269,0.12,10
2026,88,Sukanta Biswas,MALE,39.0,SC,BJP,138007,1831,139838,60.15,1
2026,88,Samir Kumar Poddar,MALE,63.0,SC,TMC,78123,816,78939,33.96,2
2026,88,Archana Biswas,FEMALE,55.0,SC,CPI(M),6706,127,6833,2.94,3
2026,88,Milan Kumar Mandal,MALE,39.0,SC,IND,1228,1,1229,0.53,4
2026,88,Sankar Sarkar,MALE,56.0,SC,INC,1066,19,1085,0.47,5
2026,88,Chaina Biswas Bala,FEMALE,43.0,SC,IND,908,2,910,0.39,6
2026,88,Santosh Kumar Adhikary,MALE,68.0,SC,GSD,585,1,586,0.25,7
2026,88,Asit Baran Biswas,MALE,65.0,SC,SUCI,560,1,561,0.24,8
2026,88,Dulal Biswas,MALE,55.0,SC,BSP,513,10,523,0.22,9
2026,88,Animesh Biswas,MALE,34.0,SC,IND,456,2,458,0.2,10
2026,88,Subir Biswas,MALE,44.0,SC,IND,359,4,363,0.16,11
2026,88,Rathin Barai,MALE,37.0,SC,IND,212,7,219,0.09,12
2026,89,Ashim Biswas,MALE,49.0,SC,BJP,124539,1696,126235,59.71,1
2026,89,Barnali Dey Roy,FEMALE,46.0,SC,TMC,73811,681,74492,35.24,2
2026,89,Mrinal Biswas (mini),MALE,47.0,SC,CPI(M),4612,101,4713,2.23,3
2026,89,Barnali Biswas,FEMALE,30.0,SC,IND,1167,0,1167,0.55,4
2026,89,Bindu Biswas,MALE,62.0,SC,BSP,950,26,976,0.46,5
2026,89,Nitya Gopal Mondal,MALE,40.0,SC,INC,936,26,962,0.46,6
2026,89,Madhab Das,MALE,46.0,SC,IND,324,0,324,0.15,7
2026,89,Gobinda Podder,MALE,28.0,SC,IND,243,4,247,0.12,8
2026,89,Asim Biswas,MALE,52.0,SC,IND,192,0,192,0.09,9
2026,89,Asim Biswas,MALE,50.0,SC,IND,155,4,159,0.08,10
2026,89,Jagadish Mandal (jogo),MALE,73.0,SC,SUCI,148,2,150,0.07,11
2026,90,Ashim Kumar Biswas,MALE,56.0,SC,BJP,138655,1355,140010,60.17,1
2026,90,Sougata Kumar Burman,MALE,48.0,SC,TMC,75069,477,75546,32.47,2
2026,90,Arindam Biswas,MALE,39.0,SC,CPI(M),10566,148,10714,4.6,3
2026,90,Rita Paul Das,FEMALE,53.0,SC,INC,2046,21,2067,0.89,4
2026,90,Birendranath Podder,MALE,71.0,SC,BSP,1162,19,1181,0.51,5
2026,90,Subham Mondal,MALE,29.0,SC,IND,766,2,768,0.33,6
2026,90,Nani Gopal Mistry,MALE,44.0,SC,SUCI,701,2,703,0.3,7
2026,90,Manmatha Biswas,MALE,66.0,SC,IND,473,0,473,0.2,8
2026,91,Bankim Chandra Ghosh,MALE,67.0,GENERAL,BJP,113946,1487,115433,54.78,1
2026,91,Subhankar Singha (jishu),MALE,47.0,GENERAL,TMC,77690,798,78488,37.25,2
2026,91,Narayan Das Gupta,MALE,62.0,GENERAL,CPI(M),10881,205,11086,5.26,3
2026,91,Malay Saha,MALE,67.0,GENERAL,INC,1486,18,1504,0.71,4
2026,91,Uttam Kumar Das,MALE,62.0,GENERAL,IND,946,5,951,0.45,5
2026,91,Saumajyoti Mukherjee,MALE,43.0,GENERAL,IND,652,3,655,0.31,6
2026,91,Archana Bhattacharjee,FEMALE,55.0,GENERAL,SUCI,531,1,532,0.25,7
2026,91,Bidhan Ghosh,MALE,42.0,GENERAL,BNARP,349,1,350,0.17,8
2026,91,Sharma Bappa,MALE,33.0,GENERAL,IND,322,0,322,0.15,9
2026,91,Gopal Chandra Sil,MALE,49.0,GENERAL,RASLJP,288,1,289,0.14,10
2026,92,Anupam Biswas,MALE,59.0,SC,BJP,113368,1101,114469,53.12,1
2026,92,Dr. Atindra Nath Mondal,MALE,45.0,SC,TMC,79160,517,79677,36.97,2
2026,92,Sabuj Das,MALE,37.0,SC,CPI(M),14799,238,15037,6.98,3
2026,92,Asimananda Majumder,MALE,56.0,SC,INC,1436,17,1453,0.67,4
2026,92,Subrata Das,MALE,32.0,SC,IND,853,1,854,0.4,5
2026,92,Ramkrishna Barai,MALE,65.0,SC,BSP,680,12,692,0.32,6
2026,92,Pulak Adhikary,MALE,26.0,SC,IND,453,7,460,0.21,7
2026,92,Bishwajit Das,MALE,41.0,SC,IND,336,2,338,0.16,8
2026,92,Anupam Biswas,MALE,28.0,SC,IND,316,4,320,0.15,9
2026,92,Prankrishna Biswas (babu),MALE,61.0,SC,SUCI,266,1,267,0.12,10
2026,93,Asim Kumar Sarkar,MALE,65.0,SC,BJP,106957,943,107900,50.72,1
2026,93,Dr. Rajib Biswas.,MALE,34.0,SC,TMC,85379,466,85845,40.35,2
2026,93,Swapan Kumar Sarkar,MALE,53.0,SC,CPI(M),12288,82,12370,5.81,3
2026,93,Bijay Majumdar,MALE,29.0,SC,IND,1463,1,1464,0.69,4
2026,93,Himanti Das,FEMALE,35.0,SC,INC,1245,14,1259,0.59,5
2026,93,Biplab Biswas,MALE,59.0,SC,BSP,700,2,702,0.33,6
2026,93,Amal Sarkar,MALE,51.0,SC,IND,593,0,593,0.28,7
2026,93,Rupam Mondal,MALE,31.0,SC,IND,465,0,465,0.22,8
2026,93,Biplab Chandra Das,MALE,47.0,SC,SUCI,225,1,226,0.11,9
2026,93,Swapan Kumar Roy,MALE,56.0,SC,PDS,181,2,183,0.09,10
2026,93,Amit Sarkar,MALE,40.0,SC,RASLJP,173,1,174,0.08,11
2026,94,Soma Thakur,FEMALE,40.0,SC,BJP,120426,881,121307,55.84,1
2026,94,Madhuparna Thakur,FEMALE,26.0,SC,TMC,86188,503,86691,39.91,2
2026,94,Gour Biswas,MALE,54.0,SC,AIFB,4637,63,4700,2.16,3
2026,94,Kirttaniya Prabir (bapi),MALE,48.0,SC,INC,836,11,847,0.39,4
2026,94,Kalipada Biswas,MALE,70.0,SC,IND,625,2,627,0.29,5
2026,94,Tushar Kanti Halder,MALE,49.0,SC,IND,569,2,571,0.26,6
2026,94,Goutam Malo,MALE,42.0,SC,BSP,553,12,565,0.26,7
2026,94,Swapan Mondal,MALE,57.0,SC,SUCI,473,2,475,0.22,8
2026,94,Dulal Chandra Bar,MALE,63.0,SC,IND,443,8,451,0.21,9
2026,94,Manik Bagchi,MALE,44.0,SC,IND,267,4,271,0.12,10
2026,95,Ashok Kirtania,MALE,52.0,SC,BJP,117955,1362,119317,56.46,1
2026,95,Biswajit Das,MALE,59.0,SC,TMC,78116,531,78647,37.21,2
2026,95,Pijush Kanti Saha,MALE,53.0,SC,CPI(M),8429,125,8554,4.05,3
2026,95,Nilanjan Saha (bapi),MALE,51.0,SC,INC,906,20,926,0.44,4
2026,95,Biswajit Das,MALE,50.0,SC,IND,702,1,703,0.33,5
2026,95,Subrata Biswas,MALE,52.0,SC,BSP,626,2,628,0.3,6
2026,95,Sudhansu Sekhar Biswas,MALE,60.0,SC,IND,233,0,233,0.11,7
2026,95,Subhasis Biswas,MALE,55.0,SC,IND,221,2,223,0.11,8
2026,95,Dipak Haldar,MALE,43.0,SC,IND,164,1,165,0.08,9
2026,95,Ananda Biswas,MALE,63.0,SC,AMB,152,1,153,0.07,10
2026,95,Shyamsundar Haldar,MALE,53.0,SC,SUCI,147,3,150,0.07,11
2026,95,Ashok Kumar Roy,MALE,59.0,SC,IND,140,5,145,0.07,12
2026,96,Swapan Majumder,MALE,44.0,SC,BJP,118372,1027,119399,56.27,1
2026,96,Rituparna Addhya,FEMALE,26.0,SC,TMC,81150,435,81585,38.45,2
2026,96,Asish Kumar Sarkar,MALE,61.0,SC,CPI(M),6116,81,6197,2.92,3
2026,96,Swapan Majumder,MALE,54.0,SC,IND,980,0,980,0.46,4
