state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,64,MURSHIDABAD,Nota,,,,NOTA,1437,5,1442,0.61,248676,2026
West Bengal,64,MURSHIDABAD,Prallad Mahato,MALE,75.0,GENERAL,BSP,1372,4,1376,0.58,248676,2026
West Bengal,64,MURSHIDABAD,Sahabuddin Sk,MALE,59.0,GENERAL,IND,448,0,448,0.19,248676,2026
West Bengal,65,NABAGRAM (SC),Dilip Saha,MALE,64.0,SC,BJP,78231,508,78739,35.54,243554,2026
West Bengal,65,NABAGRAM (SC),Pronab Chandra Das,MALE,42.0,SC,TMC,72492,328,72820,32.86,243554,2026
West Bengal,65,NABAGRAM (SC),Hiru Haldar,MALE,44.0,SC,INC,50013,131,50144,22.63,243554,2026
West Bengal,65,NABAGRAM (SC),Purnima Das,FEMALE,60.0,SC,CPI(M),12984,73,13057,5.89,243554,2026
West Bengal,65,NABAGRAM (SC),Golak Mandal,MALE,46.0,SC,AJUP,2837,1,2838,1.28,243554,2026
West Bengal,65,NABAGRAM (SC),Nota,,,,NOTA,1873,10,1883,0.85,243554,2026
West Bengal,65,NABAGRAM (SC),Barun Mandal,MALE,58.0,SC,SUCI,1369,6,1375,0.62,243554,2026
West Bengal,65,NABAGRAM (SC),Rakhi Choudury (mandal),FEMALE,35.0,SC,IND,723,1,724,0.33,243554,2026
West Bengal,66,KHARGRAM (SC),Mitali Mal,FEMALE,28.0,SC,BJP,77367,381,77748,38.02,231076,2026
West Bengal,66,KHARGRAM (SC),Ashis Marjit,MALE,53.0,SC,TMC,68107,308,68415,33.46,231076,2026
West Bengal,66,KHARGRAM (SC),Dhrubajoti Saha,MALE,38.0,SC,CPI(M),41770,174,41944,20.51,231076,2026
West Bengal,66,KHARGRAM (SC),Mander Kanti Mondal,MALE,50.0,SC,INC,10955,54,11009,5.38,231076,2026
West Bengal,66,KHARGRAM (SC),Nota,,,,NOTA,1874,5,1879,0.92,231076,2026
West Bengal,66,KHARGRAM (SC),Jadab Das,MALE,34.0,SC,AJUP,875,1,876,0.43,231076,2026
West Bengal,66,KHARGRAM (SC),Saileswar Mondal,MALE,33.0,SC,BSP,687,0,687,0.34,231076,2026
West Bengal,66,KHARGRAM (SC),Bhuban Mohan Saha,MALE,33.0,SC,IND,676,1,677,0.33,231076,2026
West Bengal,66,KHARGRAM (SC),Rajen Mehana,MALE,43.0,SC,IND,629,0,629,0.31,231076,2026
West Bengal,66,KHARGRAM (SC),Manik Kumar Das,MALE,44.0,SC,IND,613,0,613,0.3,231076,2026
West Bengal,67,BURWAN (SC),Sukhen Kumar Bagdi,MALE,60.0,SC,BJP,91128,533,91661,48.52,214906,2026
West Bengal,67,BURWAN (SC),Protima Rajak,FEMALE,48.0,SC,TMC,69005,356,69361,36.72,214906,2026
West Bengal,67,BURWAN (SC),Sanjit Das,MALE,45.0,SC,INC,18354,86,18440,9.76,214906,2026
West Bengal,67,BURWAN (SC),Ananda Das Bagdi,MALE,69.0,SC,RSP,2628,19,2647,1.4,214906,2026
West Bengal,67,BURWAN (SC),Nota,,,,NOTA,2487,13,2500,1.32,214906,2026
West Bengal,67,BURWAN (SC),Rakesh Bagdi,MALE,33.0,SC,IND,1274,1,1275,0.67,214906,2026
West Bengal,67,BURWAN (SC),Sunita Konai,FEMALE,30.0,SC,IND,869,2,871,0.46,214906,2026
West Bengal,67,BURWAN (SC),Prosenjit Hazra,MALE,31.0,SC,BSP,770,3,773,0.41,214906,2026
West Bengal,67,BURWAN (SC),Shasthi Charan Mal,MALE,76.0,SC,AJUP,730,1,731,0.39,214906,2026
West Bengal,67,BURWAN (SC),Radhikanath Bagdi,MALE,31.0,SC,IND,658,0,658,0.35,214906,2026
West Bengal,68,KANDI,Gargi Das Ghosh,FEMALE,61.0,GENERAL,BJP,72590,765,73355,36.78,234139,2026
West Bengal,68,KANDI,Apurba Sarkar (david),MALE,62.0,GENERAL,TMC,62490,530,63020,31.6,234139,2026
West Bengal,68,KANDI,Shamim Rana,MALE,47.0,GENERAL,INC,31009,151,31160,15.62,234139,2026
West Bengal,68,KANDI,Mesbahul Islam Khan,MALE,41.0,GENERAL,AIMIM,22946,30,22976,11.52,234139,2026
West Bengal,68,KANDI,Nota,,,,NOTA,2918,14,2932,1.47,234139,2026
West Bengal,68,KANDI,Syed Azizur Hossain (nashim),MALE,49.0,GENERAL,IND,1623,0,1623,0.81,234139,2026
West Bengal,68,KANDI,Rejaul Karim,MALE,60.0,GENERAL,CPI,1509,21,1530,0.77,234139,2026
West Bengal,68,KANDI,Rajkumar Mondal,MALE,38.0,GENERAL,IND,872,1,873,0.44,234139,2026
West Bengal,68,KANDI,Ashis Das,MALE,33.0,SC,IND,579,0,579,0.29,234139,2026
West Bengal,68,KANDI,Pratap Das,MALE,46.0,GENERAL,BSP,516,0,516,0.26,234139,2026
West Bengal,68,KANDI,Gokul Hazra,MALE,56.0,SC,IND,393,1,394,0.2,234139,2026
West Bengal,68,KANDI,Srikanta Das,MALE,42.0,GENERAL,SUCI,234,3,237,0.12,234139,2026
West Bengal,68,KANDI,Abhijit Halder,MALE,30.0,SC,IND,153,0,153,0.08,234139,2026
West Bengal,68,KANDI,Sakshi Gopal Deb,MALE,71.0,SC,AMB,108,4,112,0.06,234139,2026
West Bengal,69,BHARATPUR,Mustafijur Rahaman (suman),MALE,45.0,GENERAL,TMC,90392,478,90870,42.38,240461,2026
West Bengal,69,BHARATPUR,Anamika Ghosh,FEMALE,38.0,GENERAL,BJP,59690,427,60117,28.04,240461,2026
West Bengal,69,BHARATPUR,Azheruddin Md (sizar),MALE,45.0,GENERAL,INC,51106,215,51321,23.93,240461,2026
West Bengal,69,BHARATPUR,Nowfal Md Safiulla ( Albert),MALE,38.0,GENERAL,RSP,3588,16,3604,1.68,240461,2026
West Bengal,69,BHARATPUR,Anowar Hossain Molla,MALE,68.0,GENERAL,IND,2203,1,2204,1.03,240461,2026
West Bengal,69,BHARATPUR,Nota,,,,NOTA,1615,5,1620,0.76,240461,2026
West Bengal,69,BHARATPUR,Vivekananda Ghosh,MALE,51.0,GENERAL,IND,1264,1,1265,0.59,240461,2026
West Bengal,69,BHARATPUR,Jinnatun Nahar Gulsan Begam,FEMALE,58.0,GENERAL,CPI(ML)(L),1060,7,1067,0.5,240461,2026
West Bengal,69,BHARATPUR,Abu Kowsar Malek Ismile,MALE,48.0,GENERAL,IND,936,0,936,0.44,240461,2026
West Bengal,69,BHARATPUR,Ajay Rano,MALE,43.0,GENERAL,BSP,893,3,896,0.42,240461,2026
West Bengal,69,BHARATPUR,Badan Ghosh,MALE,69.0,GENERAL,AMB,522,2,524,0.24,240461,2026
West Bengal,70,REJINAGAR,Humayun Kabir,MALE,63.0,GENERAL,AJUP,123266,270,123536,51.62,257373,2026
West Bengal,70,REJINAGAR,Bapan Ghosh,MALE,37.0,GENERAL,BJP,64092,568,64660,27.02,257373,2026
West Bengal,70,REJINAGAR,Ataur Rahaman,MALE,38.0,GENERAL,TMC,41429,289,41718,17.43,257373,2026
West Bengal,70,REJINAGAR,Jillu Sk,MALE,63.0,GENERAL,INC,4050,51,4101,1.71,257373,2026
West Bengal,70,REJINAGAR,Nota,,,,NOTA,1623,11,1634,0.68,257373,2026
West Bengal,70,REJINAGAR,Babar Ali,MALE,63.0,GENERAL,SUCI,1484,6,1490,0.62,257373,2026
West Bengal,70,REJINAGAR,Tushar Kanti Chatterjee,MALE,67.0,GENERAL,WBSP,743,5,748,0.31,257373,2026
West Bengal,70,REJINAGAR,Ajarul Mollick,MALE,30.0,GENERAL,MCI,708,1,709,0.3,257373,2026
West Bengal,70,REJINAGAR,Humayun Kabir,MALE,32.0,GENERAL,IND,699,0,699,0.29,257373,2026
West Bengal,71,BELDANGA,Bharat Kumar Jhawar,MALE,75.0,GENERAL,BJP,72020,852,72872,31.88,244767,2026
West Bengal,71,BELDANGA,Rabiul Alam Chowdhury,MALE,66.0,GENERAL,TMC,59265,399,59664,26.1,244767,2026
West Bengal,71,BELDANGA,Shoaib Ahmed,MALE,32.0,GENERAL,AJUP,46676,33,46709,20.43,244767,2026
West Bengal,71,BELDANGA,Md Saharuddin Sk,MALE,49.0,GENERAL,INC,39741,221,39962,17.48,244767,2026
West Bengal,71,BELDANGA,Lockman Hakim,MALE,76.0,GENERAL,SUCI,3072,3,3075,1.35,244767,2026
West Bengal,71,BELDANGA,Rajesh Ghosh,MALE,54.0,GENERAL,RSP,2818,41,2859,1.25,244767,2026
West Bengal,71,BELDANGA,Nota,,,,NOTA,1765,14,1779,0.78,244767,2026
West Bengal,71,BELDANGA,Md Ismail,MALE,28.0,GENERAL,BSP,982,1,983,0.43,244767,2026
West Bengal,71,BELDANGA,Md Safiur Rahman Biswas,MALE,46.0,GENERAL,IND,685,3,688,0.3,244767,2026
West Bengal,72,BAHARAMPUR,Subrata Maitra (kanchan),MALE,59.0,GENERAL,BJP,89359,1729,91088,40.62,241429,2026
West Bengal,72,BAHARAMPUR,Adhir Ranjan Chowdhury,MALE,70.0,GENERAL,INC,72438,1102,73540,32.79,241429,2026
West Bengal,72,BAHARAMPUR,Naru Gopal Mukherjee,MALE,46.0,GENERAL,TMC,49116,470,49586,22.11,241429,2026
West Bengal,72,BAHARAMPUR,Sukbor Molla,MALE,41.0,GENERAL,AJUP,4204,3,4207,1.88,241429,2026
West Bengal,72,BAHARAMPUR,Nota,,,,NOTA,1333,26,1359,0.61,241429,2026
West Bengal,72,BAHARAMPUR,Sahabuddin Mallik,MALE,51.0,GENERAL,IND,892,1,893,0.4,241429,2026
West Bengal,72,BAHARAMPUR,Santosh Biswas,MALE,73.0,SC,BSP,762,4,766,0.34,241429,2026
West Bengal,72,BAHARAMPUR,Abul Kasem Sk,MALE,70.0,GENERAL,CPI(ML)(L),673,6,679,0.3,241429,2026
West Bengal,72,BAHARAMPUR,Dilip Das,MALE,58.0,GENERAL,SUCI,578,6,584,0.26,241429,2026
West Bengal,72,BAHARAMPUR,Paritosh Kundu,MALE,54.0,GENERAL,IND,490,3,493,0.22,241429,2026
West Bengal,72,BAHARAMPUR,Riki Maitra,MALE,31.0,GENERAL,IND,487,0,487,0.22,241429,2026
West Bengal,72,BAHARAMPUR,Utpal Kundu,MALE,45.0,GENERAL,IND,265,0,265,0.12,241429,2026
West Bengal,72,BAHARAMPUR,Rajib Chatterjee,MALE,45.0,GENERAL,BLRP,168,1,169,0.08,241429,2026
West Bengal,72,BAHARAMPUR,Mamata Bibi,FEMALE,51.0,GENERAL,JSTDVPMTP,152,0,152,0.07,241429,2026
West Bengal,73,HARIHARPARA,Niamot Sheikh,MALE,75.0,GENERAL,TMC,80007,331,80338,34.14,245668,2026
West Bengal,73,HARIHARPARA,Bijoy Sekh,MALE,37.0,GENERAL,AJUP,67629,44,67673,28.76,245668,2026
West Bengal,73,HARIHARPARA,Tanmoy Biswas,MALE,38.0,GENERAL,BJP,31909,148,32057,13.62,245668,2026
West Bengal,73,HARIHARPARA,Zamir Molla,MALE,55.0,GENERAL,CPI(M),29973,82,30055,12.77,245668,2026
West Bengal,73,HARIHARPARA,Mousumi Begum,FEMALE,56.0,GENERAL,INC,13040,36,13076,5.56,245668,2026
West Bengal,73,HARIHARPARA,Abu Syeed Khandoker,MALE,61.0,GENERAL,SUCI,3610,14,3624,1.54,245668,2026
West Bengal,73,HARIHARPARA,Riyajul Islam Khan,MALE,68.0,GENERAL,IUML,2725,0,2725,1.16,245668,2026
West Bengal,73,HARIHARPARA,Mousumi Khatun,FEMALE,31.0,GENERAL,IND,1960,0,1960,0.83,245668,2026
West Bengal,73,HARIHARPARA,Nota,,,,NOTA,1295,5,1300,0.55,245668,2026
West Bengal,73,HARIHARPARA,Bijoy Mondal,MALE,29.0,GENERAL,IND,968,1,969,0.41,245668,2026
West Bengal,73,HARIHARPARA,Krishna Prosad Biswas,MALE,64.0,GENERAL,IND,811,2,813,0.35,245668,2026
West Bengal,73,HARIHARPARA,Rafikul Islam,MALE,35.0,GENERAL,IND,706,0,706,0.3,245668,2026
West Bengal,74,NOWDA,Humayun Kabir,MALE,63.0,GENERAL,AJUP,86389,74,86463,39.02,236256,2026
West Bengal,74,NOWDA,Rana Mandal,MALE,46.0,GENERAL,BJP,58224,296,58520,26.41,236256,2026
West Bengal,74,NOWDA,Sahina Momtaz Khan,FEMALE,60.0,GENERAL,TMC,51599,268,51867,23.41,236256,2026
West Bengal,74,NOWDA,Matiur Rahaman,MALE,49.0,GENERAL,INC,15886,123,16009,7.22,236256,2026
West Bengal,74,NOWDA,Abdus Salam,MALE,41.0,GENERAL,SUCI,2047,8,2055,0.93,236256,2026
West Bengal,74,NOWDA,Habibur Rahaman Mondal(sohel),MALE,32.0,GENERAL,RSP,1781,19,1800,0.81,236256,2026
West Bengal,74,NOWDA,Humayun Kabir Sekh,MALE,43.0,GENERAL,IND,1303,2,1305,0.59,236256,2026
West Bengal,74,NOWDA,Nota,,,,NOTA,1113,5,1118,0.5,236256,2026
West Bengal,74,NOWDA,Suraj Sk,MALE,31.0,GENERAL,BLRP,971,0,971,0.44,236256,2026
West Bengal,74,NOWDA,Ramij Raja Biswas,MALE,37.0,GENERAL,IND,867,0,867,0.39,236256,2026
West Bengal,74,NOWDA,Motiur Rahaman Munshi,MALE,38.0,GENERAL,IND,624,1,625,0.28,236256,2026
West Bengal,75,DOMKAL,Md. Mostafijur Rahaman,MALE,46.0,GENERAL,CPI(M),107575,307,107882,41.85,267693,2026
West Bengal,75,DOMKAL,Humayun Kabir,MALE,64.0,GENERAL,TMC,91343,243,91586,35.53,267693,2026
West Bengal,75,DOMKAL,Begam Sahanaj,FEMALE,56.0,GENERAL,INC,30381,72,30453,11.81,267693,2026
West Bengal,75,DOMKAL,Nandadulal Pal,MALE,59.0,GENERAL,BJP,13064,116,13180,5.11,267693,2026
West Bengal,75,DOMKAL,Md. Mosharaf Hossain,MALE,54.0,GENERAL,AJUP,7388,4,7392,2.87,267693,2026
West Bengal,75,DOMKAL,Mustafijur Rahaman,MALE,35.0,GENERAL,IND,1372,1,1373,0.53,267693,2026
West Bengal,75,DOMKAL,Nota,,,,NOTA,1199,8,1207,0.47,267693,2026
West Bengal,75,DOMKAL,Ayesha Siddiqua,FEMALE,42.0,GENERAL,SUCI,1190,1,1191,0.46,267693,2026
West Bengal,75,DOMKAL,Sahanaj Begam,FEMALE,45.0,GENERAL,IND,994,0,994,0.39,267693,2026
West Bengal,75,DOMKAL,Soyaib Ansary,MALE,43.0,GENERAL,IND,810,0,810,0.31,267693,2026
West Bengal,75,DOMKAL,Mustak Ahmed,MALE,42.0,GENERAL,IND,500,0,500,0.19,267693,2026
West Bengal,75,DOMKAL,Kalu Mondal,MALE,56.0,GENERAL,MCI,483,0,483,0.19,267693,2026
West Bengal,75,DOMKAL,Md Salauddin,MALE,53.0,GENERAL,INL,471,4,475,0.18,267693,2026
West Bengal,75,DOMKAL,Safar Ali Biswas(robi),MALE,30.0,GENERAL,BLRP,264,0,264,0.1,267693,2026
West Bengal,76,JALANGI,Babar Ali,MALE,32.0,GENERAL,TMC,88318,366,88684,35.01,263066,2026
West Bengal,76,JALANGI,Ianus Ali Sarkar,MALE,71.0,GENERAL,CPI(M),66921,247,67168,26.52,263066,2026
West Bengal,76,JALANGI,Naba Kumar Sarkar,MALE,64.0,SC,BJP,51377,316,51693,20.41,263066,2026
West Bengal,76,JALANGI,Abdur Razzak Molla,MALE,66.0,GENERAL,INC,36353,77,36430,14.38,263066,2026
West Bengal,76,JALANGI,Habibur Rahaman,MALE,42.0,GENERAL,AJUP,4745,8,4753,1.88,263066,2026
West Bengal,76,JALANGI,Nota,,,,NOTA,1330,15,1345,0.53,263066,2026
West Bengal,76,JALANGI,Subir Kumar Sarkar,MALE,51.0,GENERAL,AMB,982,1,983,0.39,263066,2026
West Bengal,76,JALANGI,Md Hasim Biswas,MALE,49.0,GENERAL,IND,858,2,860,0.34,263066,2026
West Bengal,76,JALANGI,Asadul Sk,MALE,35.0,GENERAL,INL,720,1,721,0.28,263066,2026
West Bengal,76,JALANGI,Enamul Haque,MALE,65.0,GENERAL,SUCI,667,2,669,0.26,263066,2026
West Bengal,77,KARIMPUR,Samarendranath Ghosh,MALE,54.0,GENERAL,BJP,104077,1157,105234,43.68,253802,2026
West Bengal,77,KARIMPUR,Soham Chakraborty,MALE,42.0,GENERAL,TMC,94378,671,95049,39.45,253802,2026
West Bengal,77,KARIMPUR,Prabhas Majumdar,MALE,57.0,GENERAL,CPI(M),19215,119,19334,8.03,253802,2026
West Bengal,77,KARIMPUR,Pooja Parajita Roy Choudhury,FEMALE,37.0,GENERAL,INC,10814,40,10854,4.51,253802,2026
West Bengal,77,KARIMPUR,Samsun Nahar Khatun Sekh,FEMALE,36.0,GENERAL,AJUP,5724,9,5733,2.38,253802,2026
West Bengal,77,KARIMPUR,Dhanapati Mondal,MALE,71.0,GENERAL,SUCI,1823,0,1823,0.76,253802,2026
West Bengal,77,KARIMPUR,Nota,,,,NOTA,1129,11,1140,0.47,253802,2026
West Bengal,77,KARIMPUR,Jitendranath Halder,MALE,75.0,SC,BSP,722,6,728,0.3,253802,2026
West Bengal,77,KARIMPUR,Samar Kumar Ghosh,MALE,61.0,GENERAL,IND,518,8,526,0.22,253802,2026
West Bengal,77,KARIMPUR,Subrata Das,MALE,28.0,GENERAL,IND,491,4,495,0.21,253802,2026
West Bengal,78,TEHATTA,Subrata Kabiraj,MALE,55.0,GENERAL,BJP,110737,1401,112138,48.01,253796,2026
West Bengal,78,TEHATTA,Dilip Kumar Poddar,MALE,54.0,GENERAL,TMC,83140,745,83885,35.91,253796,2026
West Bengal,78,TEHATTA,Subodh Chandra Biswas,MALE,61.0,GENERAL,CPI(M),25418,211,25629,10.97,253796,2026
West Bengal,78,TEHATTA,Jamat Ali Mandal,MALE,52.0,GENERAL,AJUP,5117,17,5134,2.2,253796,2026
West Bengal,78,TEHATTA,Jyotirmoy Sarkar,MALE,68.0,GENERAL,INC,2360,23,2383,1.02,253796,2026
West Bengal,78,TEHATTA,Judhisthir Sarkar,MALE,27.0,SC,IND,1029,3,1032,0.44,253796,2026
West Bengal,78,TEHATTA,Nota,,,,NOTA,904,18,922,0.39,253796,2026
West Bengal,78,TEHATTA,Najbul Ansary,MALE,37.0,GENERAL,SUCI,896,2,898,0.38,253796,2026
West Bengal,78,TEHATTA,Arabinda Biswas,MALE,65.0,SC,BSP,589,10,599,0.26,253796,2026
West Bengal,78,TEHATTA,Samar Kumar Biswas,MALE,71.0,GENERAL,IND,578,0,578,0.25,253796,2026
West Bengal,78,TEHATTA,Milan Sarkar,MALE,34.0,GENERAL,IND,390,0,390,0.17,253796,2026
West Bengal,79,PALASHIPARA,Rukbanur Rahman,MALE,57.0,GENERAL,TMC,88648,593,89241,41.58,232690,2026
West Bengal,79,PALASHIPARA,Anima Dutta,FEMALE,41.0,GENERAL,BJP,77187,600,77787,36.24,232690,2026
West Bengal,79,PALASHIPARA,Md Samsur Ali Mallick,MALE,53.0,GENERAL,AISF,34435,149,34584,16.11,232690,2026
West Bengal,79,PALASHIPARA,Haydar Ali Mondal,MALE,52.0,GENERAL,AJUP,3394,5,3399,1.58,232690,2026
West Bengal,79,PALASHIPARA,Hamidul Haque,MALE,76.0,GENERAL,INC,2988,33,3021,1.41,232690,2026
West Bengal,79,PALASHIPARA,Anarul Haque Sk,MALE,54.0,GENERAL,SUCI,2212,12,2224,1.04,232690,2026
West Bengal,79,PALASHIPARA,Nota,,,,NOTA,2039,9,2048,0.95,232690,2026
West Bengal,79,PALASHIPARA,Fajlur Rahaman Sekh,MALE,56.0,GENERAL,BSP,1039,6,1045,0.49,232690,2026
West Bengal,79,PALASHIPARA,Swapan Mondal,MALE,66.0,SC,AMB,745,2,747,0.35,232690,2026
West Bengal,79,PALASHIPARA,Abdur Rouf,MALE,44.0,GENERAL,IND,552,2,554,0.26,232690,2026
West Bengal,80,KALIGANJ,Alifa Ahmed,FEMALE,39.0,GENERAL,TMC,88457,835,89292,40.77,233595,2026
West Bengal,80,KALIGANJ,Bapan Ghosh,MALE,41.0,GENERAL,BJP,78358,762,79120,36.12,233595,2026
West Bengal,80,KALIGANJ,Sabina Iyasmin Sekh,FEMALE,40.0,GENERAL,CPI(M),22660,146,22806,10.41,233595,2026
West Bengal,80,KALIGANJ,Kechhabuddin Sekh,MALE,50.0,GENERAL,AJUP,16158,64,16222,7.41,233595,2026
West Bengal,80,KALIGANJ,Shaikh Kabil Uddin,MALE,54.0,GENERAL,INC,4238,29,4267,1.95,233595,2026
West Bengal,80,KALIGANJ,Nota,,,,NOTA,2103,2,2105,0.96,233595,2026
West Bengal,80,KALIGANJ,Sumit Ghosh,MALE,28.0,GENERAL,IND,1530,0,1530,0.7,233595,2026
West Bengal,80,KALIGANJ,Mohiuddin Mondal,MALE,62.0,GENERAL,SUCI,1392,14,1406,0.64,233595,2026
West Bengal,80,KALIGANJ,Arikh Akher,MALE,46.0,GENERAL,IUML,1165,2,1167,0.53,233595,2026
West Bengal,80,KALIGANJ,Bapan Ghosh,MALE,30.0,GENERAL,IND,557,4,561,0.26,233595,2026
West Bengal,80,KALIGANJ,Subrata Shekhar Biswas,MALE,54.0,SC,BSP,539,8,547,0.25,233595,2026
West Bengal,81,NAKASHIPARA,Santanu Dey,MALE,56.0,GENERAL,BJP,99387,1213,100600,48.85,219401,2026
West Bengal,81,NAKASHIPARA,Kallol Khan,MALE,72.0,GENERAL,TMC,82691,582,83273,40.44,219401,2026
West Bengal,81,NAKASHIPARA,Sukla Saha,FEMALE,59.0,GENERAL,CPI(M),13619,84,13703,6.65,219401,2026
West Bengal,81,NAKASHIPARA,Tahir Sekh,MALE,47.0,GENERAL,INC,3011,19,3030,1.47,219401,2026
West Bengal,81,NAKASHIPARA,Nota,,,,NOTA,1865,8,1873,0.91,219401,2026
West Bengal,81,NAKASHIPARA,Jebunnessa Munshi,FEMALE,62.0,GENERAL,AJUP,1273,3,1276,0.62,219401,2026
West Bengal,81,NAKASHIPARA,Masikur Rahaman Khan,MALE,48.0,GENERAL,SUCI,841,3,844,0.41,219401,2026
West Bengal,81,NAKASHIPARA,Bimal Roy,MALE,48.0,SC,BSP,626,3,629,0.31,219401,2026
West Bengal,81,NAKASHIPARA,Haridas Dey,MALE,60.0,GENERAL,IND,419,0,419,0.2,219401,2026
West Bengal,81,NAKASHIPARA,Swadhin Choudhury,MALE,63.0,GENERAL,IND,273,0,273,0.13,219401,2026
West Bengal,82,CHAPRA,Jeber Sekh,MALE,49.0,GENERAL,TMC,96231,854,97085,46.06,232860,2026
West Bengal,82,CHAPRA,Saikat Sarkar,MALE,40.0,GENERAL,BJP,65651,654,66305,31.46,232860,2026
West Bengal,82,CHAPRA,Jakir Hossain Mondal,MALE,45.0,GENERAL,AISF,38220,217,38437,18.24,232860,2026
West Bengal,82,CHAPRA,Asif Khan,MALE,25.0,GENERAL,INC,1995,20,2015,0.96,232860,2026
West Bengal,82,CHAPRA,Shubhankar Rudra,MALE,27.0,GENERAL,IND,1834,2,1836,0.87,232860,2026
West Bengal,82,CHAPRA,Nota,,,,NOTA,1538,12,1550,0.74,232860,2026
West Bengal,82,CHAPRA,Sudhangshu Sarkar,MALE,62.0,GENERAL,BSP,1035,4,1039,0.49,232860,2026
West Bengal,82,CHAPRA,Mozammel Hossain Mondal (bala),MALE,42.0,GENERAL,SUCI,1013,3,1016,0.48,232860,2026
West Bengal,82,CHAPRA,Sukla Saha (mukta),FEMALE,50.0,GENERAL,AJUP,839,1,840,0.4,232860,2026
West Bengal,82,CHAPRA,Utpal Ghosh,MALE,29.0,GENERAL,IND,638,1,639,0.3,232860,2026
West Bengal,83,KRISHNANAGAR UTTAR,Tarak Nath Chatterjee,MALE,45.0,GENERAL,BJP,131049,2162,133211,65.93,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Somnath Dutta,MALE,45.0,GENERAL,TMC,54226,624,54850,27.15,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Adwaita Biswas,MALE,63.0,GENERAL,CPI(M),8142,194,8336,4.13,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Arghya Gon,MALE,34.0,GENERAL,INC,1484,32,1516,0.75,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Bidhan Halder,MALE,37.0,SC,BSP,1354,4,1358,0.67,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Joydip Chaudhuri,MALE,66.0,GENERAL,SUCI,1280,4,1284,0.64,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Nota,,,,NOTA,1153,39,1192,0.59,217296,2026
West Bengal,83,KRISHNANAGAR UTTAR,Amitava Nandi,MALE,47.0,GENERAL,IND,308,2,310,0.15,217296,2026
West Bengal,84,NABADWIP,Srutisekhar Goswami,MALE,53.0,GENERAL,BJP,107620,1011,108631,49.79,230481,2026
West Bengal,84,NABADWIP,Pundarikakshya Saha,MALE,70.0,GENERAL,TMC,86504,683,87187,39.96,230481,2026
West Bengal,84,NABADWIP,Swarnendu Sinha,MALE,42.0,GENERAL,CPI(M),15473,139,15612,7.16,230481,2026
West Bengal,84,NABADWIP,Samir Saha,MALE,60.0,GENERAL,INC,1447,17,1464,0.67,230481,2026
West Bengal,84,NABADWIP,Subhankar Haldar,MALE,35.0,SC,IND,1394,2,1396,0.64,230481,2026
West Bengal,84,NABADWIP,Raghunath Das,MALE,28.0,GENERAL,IND,1087,2,1089,0.5,230481,2026
West Bengal,84,NABADWIP,Nota,,,,NOTA,999,17,1016,0.47,230481,2026
West Bengal,84,NABADWIP,Tapas Das,MALE,46.0,SC,BSP,777,3,780,0.36,230481,2026
West Bengal,84,NABADWIP,Nitai Rarhi,MALE,66.0,GENERAL,IND,428,5,433,0.2,230481,2026
West Bengal,84,NABADWIP,Bappa Sk,MALE,44.0,GENERAL,AJUP,348,1,349,0.16,230481,2026
West Bengal,84,NABADWIP,Nanigopal Debnath,MALE,37.0,GENERAL,IND,224,0,224,0.1,230481,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Sadhan Ghosh,MALE,48.0,GENERAL,BJP,101654,1208,102862,52.19,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Ujjal Biswas,MALE,72.0,GENERAL,TMC,74332,729,75061,38.09,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Labani Jangi,FEMALE,35.0,GENERAL,CPI(ML)(L),9371,97,9468,4.8,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Abdur Rahim Shaikh,MALE,43.0,GENERAL,INC,3187,32,3219,1.63,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Sanju Ghosh,MALE,32.0,GENERAL,IND,1507,1,1508,0.77,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Bomkesh Ghosh,MALE,50.0,GENERAL,IND,1359,0,1359,0.69,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Nota,,,,NOTA,1097,22,1119,0.57,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Keya Biswas,FEMALE,27.0,SC,IND,993,5,998,0.51,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Susanta Kr Mondal,MALE,49.0,SC,BSP,712,5,717,0.36,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Ekramul Sekh,MALE,39.0,GENERAL,IND,295,2,297,0.15,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Prabir Dey,MALE,66.0,GENERAL,SUCI,248,2,250,0.13,210686,2026
West Bengal,85,KRISHNANAGAR DAKSHIN,Ananda Modak,MALE,70.0,GENERAL,IND,225,1,226,0.11,210686,2026
